Category,Price,Rating,Stock,Discount,Net Price,SaleDate
A,1439.0,1.49980892352359,In Stock,28.0,1036.08,2025-01-07
Unknown,6981.0,3.03583314788547,Out of Stock,24.0,,2025-01-08
Unknown,7682.0,2.309511396277151,Out of Stock,22.0,5991.96,2025-01-09
Unknown,5937.0,3.03583314788547,In Stock,0.0,,2025-01-10
A,185.0,3.089706066939416,Out of Stock,9.0,,2025-01-11
Unknown,5796.0,3.03583314788547,In Stock,44.0,,2025-01-12
Unknown,3646.0,3.03583314788547,Out of Stock,33.0,,2025-01-13
Unknown,6547.0,3.590183980800087,Unknown,6.0,6154.179999999999,2025-01-14
Unknown,1523.0,1.246447333974714,Out of Stock,22.0,1187.94,2025-01-15
Unknown,9483.0,2.8233289222448383,In Stock,0.0,9483.0,2025-01-16
Unknown,9045.0,3.03583314788547,Unknown,39.0,,2025-01-17
Unknown,7897.0,3.03583314788547,In Stock,27.0,,2025-01-18
C,7384.0,2.878007508713643,Out of Stock,24.0,,2025-01-19
A,597.0,3.089706066939416,Out of Stock,40.0,,2025-01-20
Unknown,6194.0,3.223523933580829,In Stock,14.0,5326.84,2025-01-21
Unknown,1454.0,3.03583314788547,In Stock,37.0,,2025-01-22
Unknown,8628.0,3.03583314788547,Unknown,14.0,,2025-01-23
Unknown,1401.0,3.03583314788547,In Stock,0.0,,2025-01-24
Unknown,9590.0,3.03583314788547,In Stock,41.0,,2025-01-25
Unknown,4467.0,3.03583314788547,In Stock,0.0,,2025-01-26
Unknown,8003.0,1.2719634103923183,Out of Stock,5.0,7602.849999999999,2025-01-27
Unknown,5934.0,3.03583314788547,In Stock,18.0,,2025-01-28
Unknown,2861.0,4.204148109144644,Unknown,0.0,2861.0,2025-01-29
Unknown,5376.0,1.729144769710075,Unknown,8.0,4945.92,2025-01-30
Unknown,4887.0,3.03583314788547,Unknown,23.0,,2025-01-31
Unknown,3204.0,3.0852183136217635,In Stock,35.0,2082.6,2025-02-01
Unknown,8557.0,3.03583314788547,Out of Stock,10.0,,2025-02-02
D,3152.0,1.5743799713874789,In Stock,6.0,2962.8799999999997,2025-02-03
Unknown,1386.0,3.03583314788547,In Stock,23.0,,2025-02-04
D,6728.0,3.1168924314498474,In Stock,39.0,,2025-02-05
Unknown,2194.0,1.0642261261459067,Out of Stock,22.0,1711.3200000000002,2025-02-06
Unknown,7452.0,3.03583314788547,In Stock,14.0,,2025-02-07
Unknown,5192.0,1.6641113816121256,Out of Stock,0.0,5192.0,2025-02-08
Unknown,9782.0,2.47108086246004,In Stock,0.0,9782.0,2025-02-09
Unknown,7433.0,3.03583314788547,Unknown,12.0,,2025-02-10
Unknown,5036.0,3.03583314788547,Out of Stock,0.0,,2025-02-11
Unknown,4740.0,3.03583314788547,Out of Stock,42.0,,2025-02-12
D,1263.0,3.1168924314498474,In Stock,0.0,,2025-02-13
D,8357.0,1.7571129612090046,In Stock,37.0,5264.91,2025-02-14
C,4883.0,3.356603181776897,In Stock,20.0,3906.4,2025-02-15
C,8437.0,3.876005948019308,Out of Stock,21.0,6665.2300000000005,2025-02-16
Unknown,3543.0,3.545775898544579,In Stock,6.0,3330.4199999999996,2025-02-17
C,6441.0,2.878007508713643,In Stock,0.0,,2025-02-18
A,8882.0,3.089706066939416,In Stock,28.0,,2025-02-19
D,731.0,3.1168924314498474,In Stock,16.0,,2025-02-20
B,9812.0,3.75916033493222,In Stock,25.0,7359.0,2025-02-21
Unknown,7728.0,3.422209755291833,In Stock,45.0,4250.400000000001,2025-02-22
D,1824.0,1.0909424221396071,In Stock,3.0,1769.28,2025-02-23
Unknown,3447.0,3.03583314788547,Out of Stock,45.0,,2025-02-24
Unknown,7622.0,2.701567654531968,In Stock,15.0,6478.7,2025-02-25
B,3420.0,1.1848571459127912,In Stock,19.0,2770.2000000000003,2025-02-26
B,8741.0,3.932441093684445,Out of Stock,0.0,8741.0,2025-02-27
Unknown,3074.0,3.03583314788547,Unknown,3.0,,2025-02-28
A,3745.0,4.205694490998896,In Stock,9.0,3407.9500000000003,2025-03-01
Unknown,3042.0,3.03583314788547,Out of Stock,16.0,,2025-03-02
Unknown,2400.0,1.3811725819930412,Out of Stock,34.0,1583.9999999999998,2025-03-03
C,4096.0,2.878007508713643,In Stock,42.0,,2025-03-04
Unknown,4157.0,3.03583314788547,Out of Stock,30.0,,2025-03-05
Unknown,5339.0,3.03583314788547,Out of Stock,39.0,,2025-03-06
D,4602.0,3.1168924314498474,Out of Stock,17.0,,2025-03-07
D,1966.0,4.343531411256285,In Stock,4.0,1887.36,2025-03-08
D,7406.0,3.6641339490192313,In Stock,0.0,7406.0,2025-03-09
Unknown,2708.0,4.139442600627813,In Stock,44.0,1516.4800000000002,2025-03-10
D,1222.0,3.1168924314498474,Out of Stock,49.0,,2025-03-11
B,3681.0,3.0985746187075898,Out of Stock,8.0,,2025-03-12
Unknown,8110.0,3.03583314788547,Unknown,48.0,,2025-03-13
D,9430.0,1.948900071416542,In Stock,15.0,8015.5,2025-03-14
A,1328.0,3.089706066939416,Out of Stock,30.0,,2025-03-15
C,6185.0,4.989849874633716,Out of Stock,39.0,3772.85,2025-03-16
Unknown,5541.0,3.03583314788547,In Stock,7.0,,2025-03-17
Unknown,9933.0,3.03583314788547,Out of Stock,40.0,,2025-03-18
C,3528.0,4.685441756859109,Unknown,0.0,3528.0,2025-03-19
Unknown,4323.0,3.03583314788547,Out of Stock,45.0,,2025-03-20
Unknown,1421.0,1.901802966139031,Unknown,49.0,724.71,2025-03-21
Unknown,8414.0,3.03583314788547,Unknown,24.0,,2025-03-22
Unknown,575.0,3.180869426375592,In Stock,40.0,345.0,2025-03-23
Unknown,5611.0,3.03583314788547,Out of Stock,33.0,,2025-03-24
D,3767.0,3.1168924314498474,Out of Stock,33.0,,2025-03-25
D,9988.0,1.9061038548430025,Unknown,0.0,9988.0,2025-03-26
Unknown,5666.0,2.8366771871128216,In Stock,49.0,2889.66,2025-03-27
Unknown,9959.0,4.6229925445751405,Unknown,46.0,5377.860000000001,2025-03-28
Unknown,8091.0,2.23847511183858,Unknown,47.0,4288.2300000000005,2025-03-29
A,7967.0,3.7150568192563207,In Stock,42.0,4620.860000000001,2025-03-30
Unknown,1011.0,3.1505195801145547,Out of Stock,10.0,909.9,2025-03-31
A,2593.0,1.1455198820092525,Unknown,43.0,1478.0100000000002,2025-04-01
Unknown,9961.0,2.603816159663268,Unknown,0.0,9961.0,2025-04-02
D,9227.0,2.252049239744512,Unknown,9.0,8396.57,2025-04-03
B,7307.0,3.0985746187075898,Unknown,36.0,,2025-04-04
Unknown,5364.0,3.03583314788547,In Stock,29.0,,2025-04-05
Unknown,1838.0,3.3811675728802784,Out of Stock,18.0,1507.16,2025-04-06
B,2997.0,1.1906524666363043,In Stock,16.0,2517.48,2025-04-07
Unknown,2531.0,4.923267635553529,Unknown,30.0,1771.6999999999998,2025-04-08
Unknown,2437.0,4.981286011728434,In Stock,0.0,2437.0,2025-04-09
C,3034.0,3.7693396638196175,Out of Stock,11.0,2700.26,2025-04-10
B,4573.0,1.8230936667496571,In Stock,5.0,4344.349999999999,2025-04-11
C,2466.0,2.521499443938243,In Stock,44.0,1380.96,2025-04-12
B,2242.0,3.0985746187075898,In Stock,13.0,,2025-04-13
Unknown,7805.0,3.03583314788547,Unknown,20.0,,2025-04-14
Unknown,2527.0,4.841731762239563,Out of Stock,49.0,1288.77,2025-04-15
Unknown,1378.0,3.03583314788547,In Stock,44.0,,2025-04-16
Unknown,6905.0,3.03583314788547,Unknown,35.0,,2025-04-17
Unknown,4960.0,3.991063665027448,Out of Stock,31.0,3422.3999999999996,2025-04-18
Unknown,5019.0,3.03583314788547,Out of Stock,17.0,,2025-04-19
Unknown,8568.0,2.269634937816817,In Stock,15.0,7282.8,2025-04-20
Unknown,7198.0,3.03583314788547,Unknown,18.0,,2025-04-21
B,4905.0,3.0985746187075898,Out of Stock,23.0,,2025-04-22
Unknown,9922.0,4.966695979833901,In Stock,42.0,5754.760000000001,2025-04-23
Unknown,2774.0,3.03583314788547,Unknown,0.0,,2025-04-24
A,4519.0,4.487539498587778,In Stock,39.0,2756.59,2025-04-25
Unknown,7967.0,3.03583314788547,In Stock,13.0,,2025-04-26
Unknown,6551.0,3.03583314788547,Unknown,28.0,,2025-04-27
C,3831.0,3.971501091387312,Unknown,19.0,3103.11,2025-04-28
C,2740.0,2.878007508713643,In Stock,0.0,,2025-04-29
C,9069.0,2.878007508713643,In Stock,28.0,,2025-04-30
Unknown,743.0,3.2666453009250938,In Stock,0.0,743.0,2025-05-01
A,8725.0,3.85502097691188,Unknown,9.0,7939.75,2025-05-02
B,6703.0,3.0985746187075898,In Stock,9.0,,2025-05-03
Unknown,7842.0,3.5875890463626194,In Stock,16.0,6587.28,2025-05-04
A,6161.0,2.012897950373276,Out of Stock,18.0,5052.02,2025-05-05
C,6083.0,2.2334745161481906,Out of Stock,36.0,3893.12,2025-05-06
Unknown,7025.0,4.430414663360271,Unknown,25.0,5268.75,2025-05-07
Unknown,276.0,3.447754406015238,Unknown,3.0,267.71999999999997,2025-05-08
Unknown,4369.0,4.08384965154126,Out of Stock,8.0,4019.48,2025-05-09
Unknown,6546.0,3.03583314788547,In Stock,49.0,,2025-05-10
Unknown,2810.0,2.9125953662049064,In Stock,47.0,1489.3000000000002,2025-05-11
Unknown,5181.0,3.03583314788547,In Stock,44.0,,2025-05-12
A,6848.0,4.927541879935664,Out of Stock,26.0,5067.5199999999995,2025-05-13
Unknown,968.0,1.0460489719471595,In Stock,42.0,561.44,2025-05-14
D,1999.0,3.6136907627431376,Out of Stock,20.0,1599.2,2025-05-15
B,7902.0,1.7399794082660036,Unknown,44.0,4425.120000000001,2025-05-16
C,5369.0,2.878007508713643,Unknown,29.0,,2025-05-17
A,1138.0,4.7438746861252925,In Stock,4.0,1092.48,2025-05-18
Unknown,9151.0,1.2258741719753914,In Stock,18.0,7503.820000000001,2025-05-19
Unknown,1351.0,2.7391381724901405,In Stock,3.0,1310.47,2025-05-20
Unknown,3016.0,1.2469989657581504,Unknown,1.0,2985.84,2025-05-21
C,1132.0,2.043756275903754,Out of Stock,12.0,996.16,2025-05-22
Unknown,4874.0,3.03583314788547,In Stock,20.0,,2025-05-23
Unknown,1112.0,3.03583314788547,Out of Stock,1.0,,2025-05-24
Unknown,7446.0,3.03583314788547,In Stock,42.0,,2025-05-25
Unknown,4877.0,3.03583314788547,In Stock,30.0,,2025-05-26
A,7769.0,3.089706066939416,Unknown,45.0,,2025-05-27
A,4347.0,4.900050371878782,Unknown,25.0,3260.25,2025-05-28
Unknown,5350.0,3.03583314788547,Out of Stock,27.0,,2025-05-29
C,3150.0,2.878007508713643,Unknown,7.0,,2025-05-30
C,7050.0,2.878007508713643,In Stock,37.0,,2025-05-31
B,6363.0,3.740762109598029,Out of Stock,13.0,5535.81,2025-06-01
Unknown,7639.0,3.03583314788547,Out of Stock,33.0,,2025-06-02
B,1570.0,3.901696196119186,Unknown,39.0,957.6999999999999,2025-06-03
C,3725.0,3.9718178224517686,Unknown,8.0,3427.0,2025-06-04
Unknown,1253.0,3.03583314788547,In Stock,24.0,,2025-06-05
Unknown,4657.0,3.03583314788547,In Stock,30.0,,2025-06-06
Unknown,5411.0,3.03583314788547,Out of Stock,0.0,,2025-06-07
Unknown,3130.0,3.03583314788547,In Stock,3.0,,2025-06-08
D,4062.0,3.5196211072832964,Out of Stock,0.0,4062.0,2025-06-09
B,8524.0,3.0985746187075898,Unknown,5.0,,2025-06-10
Unknown,8290.0,3.03583314788547,In Stock,0.0,,2025-06-11
Unknown,4264.0,3.909681734397807,In Stock,3.0,4136.08,2025-06-12
Unknown,3030.0,4.987106105235494,Out of Stock,37.0,1908.9,2025-06-13
Unknown,105.0,1.5633995804439635,Out of Stock,31.0,72.44999999999999,2025-06-14
Unknown,4951.0,3.03583314788547,Unknown,41.0,,2025-06-15
Unknown,9551.0,3.03583314788547,Out of Stock,4.0,,2025-06-16
B,8084.0,3.0985746187075898,Unknown,24.0,,2025-06-17
Unknown,9269.0,3.03583314788547,Out of Stock,10.0,,2025-06-18
Unknown,9928.0,3.03583314788547,In Stock,27.0,,2025-06-19
Unknown,7405.0,3.03583314788547,In Stock,31.0,,2025-06-20
Unknown,4552.0,1.7649183166745015,Out of Stock,28.0,3277.44,2025-06-21
Unknown,9251.0,3.03583314788547,Out of Stock,19.0,,2025-06-22
D,4983.0,4.272489890010996,Unknown,7.0,4634.19,2025-06-23
Unknown,9159.0,4.0598650529882185,Out of Stock,9.0,8334.69,2025-06-24
Unknown,3652.0,3.559027854038169,In Stock,24.0,2775.52,2025-06-25
Unknown,7022.0,1.5163202397740227,Out of Stock,14.0,6038.92,2025-06-26
D,547.0,1.4760992404140794,In Stock,15.0,464.95,2025-06-27
Unknown,7669.0,3.03583314788547,Unknown,42.0,,2025-06-28
Unknown,5107.0,3.03583314788547,In Stock,17.0,,2025-06-29
Unknown,6717.0,4.740635466189817,In Stock,20.0,5373.6,2025-06-30
Unknown,3245.0,4.319033347026181,Out of Stock,14.0,2790.7,2025-07-01
Unknown,5577.0,4.163708035379994,Unknown,43.0,3178.8900000000003,2025-07-02
Unknown,7120.0,3.4530845482900854,Out of Stock,33.0,4770.4,2025-07-03
D,6841.0,1.9837671407858213,Out of Stock,28.0,4925.5199999999995,2025-07-04
B,5059.0,3.0985746187075898,Out of Stock,16.0,,2025-07-05
B,5194.0,3.016283432098636,Out of Stock,12.0,4570.72,2025-07-06
Unknown,1656.0,2.0581245239360797,Unknown,6.0,1556.6399999999999,2025-07-07
Unknown,2876.0,3.1805350277484448,Unknown,24.0,2185.76,2025-07-08
Unknown,2904.0,3.736084141447903,Unknown,43.0,1655.2800000000002,2025-07-09
Unknown,8144.0,3.03583314788547,In Stock,18.0,,2025-07-10
Unknown,9151.0,3.03583314788547,Unknown,27.0,,2025-07-11
Unknown,8378.0,1.093233748201139,Out of Stock,35.0,5445.7,2025-07-12
B,6686.0,3.4478348191094748,Unknown,49.0,3409.86,2025-07-13
B,7901.0,3.881902706335059,In Stock,31.0,5451.69,2025-07-14
A,7316.0,1.1431668188554256,In Stock,0.0,7316.0,2025-07-15
Unknown,3029.0,3.03583314788547,Out of Stock,0.0,,2025-07-16
Unknown,2197.0,1.7703280256450928,Out of Stock,30.0,1537.8999999999999,2025-07-17
A,2030.0,3.089706066939416,Out of Stock,0.0,,2025-07-18
Unknown,9213.0,3.03583314788547,Out of Stock,47.0,,2025-07-19
Unknown,1422.0,2.2261399791401497,Out of Stock,28.0,1023.8399999999999,2025-07-20
Unknown,2691.0,3.03583314788547,Unknown,48.0,,2025-07-21
Unknown,1258.0,2.581632085681167,In Stock,29.0,893.18,2025-07-22
Unknown,8763.0,4.802447804876793,Out of Stock,11.0,7799.07,2025-07-23
Unknown,6433.0,1.7904221543739025,In Stock,0.0,6433.0,2025-07-24
Unknown,7440.0,3.03583314788547,Out of Stock,25.0,,2025-07-25
Unknown,7003.0,3.03583314788547,In Stock,3.0,,2025-07-26
Unknown,7088.0,4.278213985580585,Out of Stock,26.0,5245.12,2025-07-27
A,1578.0,3.089706066939416,Unknown,0.0,,2025-07-28
D,565.0,1.614622862575568,Unknown,49.0,288.15,2025-07-29
Unknown,2723.0,3.03583314788547,In Stock,44.0,,2025-07-30
Unknown,3928.0,3.03583314788547,In Stock,9.0,,2025-07-31
Unknown,4732.0,3.03583314788547,Out of Stock,45.0,,2025-08-01
Unknown,3521.0,3.03583314788547,Unknown,33.0,,2025-08-02
D,3056.0,3.1168924314498474,In Stock,3.0,,2025-08-03
Unknown,8187.0,2.3925842757960387,Out of Stock,25.0,6140.25,2025-08-04
Unknown,6147.0,3.03583314788547,Unknown,4.0,,2025-08-05
C,4882.0,2.878007508713643,In Stock,8.0,,2025-08-06
Unknown,834.0,4.433580489430772,Out of Stock,42.0,483.7200000000001,2025-08-07
Unknown,6961.0,3.03583314788547,Unknown,10.0,,2025-08-08
Unknown,1398.0,3.03583314788547,In Stock,13.0,,2025-08-09
B,4700.0,1.3115500364157064,Out of Stock,22.0,3666.0,2025-08-10
Unknown,7868.0,3.742643662805146,Unknown,14.0,6766.48,2025-08-11
Unknown,8635.0,3.03583314788547,Unknown,30.0,,2025-08-12
Unknown,4601.0,3.393927340735492,Out of Stock,7.0,4278.929999999999,2025-08-13
C,873.0,2.878007508713643,In Stock,15.0,,2025-08-14
A,3947.0,3.089706066939416,Unknown,48.0,,2025-08-15
A,552.0,4.363436910080518,Unknown,47.0,292.56,2025-08-16
Unknown,1398.0,3.348483731254529,Out of Stock,31.0,964.6199999999999,2025-08-17
B,8686.0,4.033833309413983,Out of Stock,11.0,7730.54,2025-08-18
B,3958.0,2.3673214068574806,Unknown,13.0,3443.46,2025-08-19
Unknown,166.0,4.983784435131211,Out of Stock,45.0,91.30000000000001,2025-08-20
Unknown,4374.0,1.124329677551391,In Stock,13.0,3805.38,2025-08-21
Unknown,9265.0,3.03583314788547,In Stock,47.0,,2025-08-22
D,9181.0,3.1168924314498474,Out of Stock,14.0,,2025-08-23
Unknown,9966.0,3.03583314788547,Out of Stock,16.0,,2025-08-24
Unknown,7087.0,3.03583314788547,Out of Stock,47.0,,2025-08-25
D,3673.0,2.919233192395452,Out of Stock,40.0,2203.7999999999997,2025-08-26
C,6764.0,2.878007508713643,Unknown,46.0,,2025-08-27
Unknown,8254.0,3.03583314788547,Unknown,7.0,,2025-08-28
Unknown,2470.0,2.7908227007992448,Out of Stock,23.0,1901.9,2025-08-29
A,7870.0,3.089706066939416,Out of Stock,45.0,,2025-08-30
Unknown,9526.0,3.03583314788547,In Stock,5.0,,2025-08-31
Unknown,3396.0,2.132233504759987,Unknown,35.0,2207.4,2025-09-01
B,8533.0,3.0985746187075898,Unknown,1.0,,2025-09-02
Unknown,6313.0,4.445257201955261,Out of Stock,18.0,5176.660000000001,2025-09-03
A,1188.0,2.5155349926474044,In Stock,31.0,819.7199999999999,2025-09-04
Unknown,2365.0,3.03583314788547,Out of Stock,31.0,,2025-09-05
B,288.0,2.001250539770596,In Stock,11.0,256.32,2025-09-06
Unknown,5009.0,3.082572756233187,Out of Stock,37.0,3155.67,2025-09-07
Unknown,9634.0,3.03583314788547,In Stock,48.0,,2025-09-08
Unknown,9485.0,3.03583314788547,Unknown,24.0,,2025-09-09
Unknown,7374.0,3.03583314788547,Unknown,43.0,,2025-09-10
Unknown,233.0,2.64773583154752,In Stock,7.0,216.69,2025-09-11
C,5326.0,2.471724023565281,Unknown,4.0,5112.96,2025-09-12
A,5257.0,3.089706066939416,Unknown,31.0,,2025-09-13
A,1853.0,3.041639608395065,Unknown,15.0,1575.05,2025-09-14
Unknown,5317.0,1.8134186566428936,Unknown,22.0,4147.26,2025-09-15
C,808.0,2.878007508713643,In Stock,9.0,,2025-09-16
D,2736.0,2.4659582197492225,In Stock,12.0,2407.68,2025-09-17
Unknown,2232.0,2.41188537000306,In Stock,2.0,2187.36,2025-09-18
Unknown,9229.0,3.912481118707489,In Stock,40.0,5537.4,2025-09-19
Unknown,6409.0,3.843182173755424,Out of Stock,35.0,4165.85,2025-09-20
Unknown,6220.0,3.03583314788547,In Stock,44.0,,2025-09-21
Unknown,9759.0,3.03583314788547,In Stock,5.0,,2025-09-22
Unknown,7023.0,3.505974195903742,In Stock,0.0,7023.0,2025-09-23
Unknown,6842.0,3.03583314788547,In Stock,14.0,,2025-09-24
Unknown,5062.0,3.03583314788547,Unknown,17.0,,2025-09-25
C,3730.0,1.336815720645423,Unknown,42.0,2163.4,2025-09-26
Unknown,2291.0,3.03583314788547,In Stock,29.0,,2025-09-27
Unknown,5948.0,3.03583314788547,Out of Stock,0.0,,2025-09-28
D,6160.0,3.1168924314498474,Unknown,1.0,,2025-09-29
A,3472.0,1.5674101297334122,Unknown,0.0,3472.0,2025-09-30
Unknown,993.0,3.714865605632546,In Stock,41.0,585.8700000000001,2025-10-01
Unknown,8700.0,3.03583314788547,In Stock,30.0,,2025-10-02
B,2998.0,4.0855145915665805,In Stock,7.0,2788.14,2025-10-03
Unknown,6281.0,2.71613413382757,In Stock,41.0,3705.7900000000004,2025-10-04
D,1157.0,2.1687443152365917,Unknown,25.0,867.75,2025-10-05
Unknown,7092.0,3.03583314788547,In Stock,25.0,,2025-10-06
C,4037.0,1.4799516752759847,In Stock,43.0,2301.09,2025-10-07
A,8210.0,3.089706066939416,Out of Stock,10.0,,2025-10-08
A,6791.0,3.089706066939416,Unknown,33.0,,2025-10-09
Unknown,219.0,3.346222321017182,Unknown,25.0,164.25,2025-10-10
Unknown,4601.0,3.03583314788547,Unknown,33.0,,2025-10-11
A,5393.0,1.076529754775847,In Stock,47.0,2858.29,2025-10-12
Unknown,2042.0,3.03583314788547,Unknown,20.0,,2025-10-13
C,3441.0,2.0725125805758653,In Stock,37.0,2167.83,2025-10-14
Unknown,5040.0,2.8468233440122326,In Stock,39.0,3074.4,2025-10-15
A,3933.0,3.095869691273622,Unknown,21.0,3107.07,2025-10-16
Unknown,3098.0,3.03583314788547,In Stock,21.0,,2025-10-17
Unknown,5659.0,3.03583314788547,In Stock,23.0,,2025-10-18
B,6606.0,3.0985746187075898,Unknown,45.0,,2025-10-19
Unknown,4650.0,3.3630351600854507,In Stock,3.0,4510.5,2025-10-20
Unknown,4578.0,3.03583314788547,Unknown,22.0,,2025-10-21
Unknown,367.0,4.611745323715669,Unknown,38.0,227.54,2025-10-22
C,5908.0,2.878007508713643,Unknown,35.0,,2025-10-23
Unknown,7765.0,3.03583314788547,Unknown,35.0,,2025-10-24
Unknown,860.0,3.03583314788547,In Stock,28.0,,2025-10-25
A,4207.0,3.089706066939416,Out of Stock,15.0,,2025-10-26
C,4576.0,2.878007508713643,Unknown,0.0,,2025-10-27
Unknown,4687.0,2.993865500521796,Unknown,49.0,2390.37,2025-10-28
Unknown,2018.0,4.974365910175197,Unknown,34.0,1331.8799999999999,2025-10-29
C,8305.0,2.9378833606705044,In Stock,31.0,5730.45,2025-10-30
Unknown,4499.0,4.720944427861104,In Stock,13.0,3914.13,2025-10-31
Unknown,8795.0,3.03583314788547,In Stock,15.0,,2025-11-01
Unknown,3502.0,4.624240557843681,Unknown,30.0,2451.3999999999996,2025-11-02
Unknown,3947.0,3.03583314788547,In Stock,39.0,,2025-11-03
Unknown,9466.0,3.03583314788547,In Stock,34.0,,2025-11-04
Unknown,8214.0,1.5549002821172042,In Stock,19.0,6653.34,2025-11-05
C,6046.0,1.2165108660654584,In Stock,12.0,5320.4800000000005,2025-11-06
Unknown,6731.0,3.03583314788547,Unknown,24.0,,2025-11-07
A,8200.0,3.089706066939416,In Stock,22.0,,2025-11-08
Unknown,7809.0,3.03583314788547,In Stock,17.0,,2025-11-09
A,4330.0,3.089706066939416,Unknown,35.0,,2025-11-10
Unknown,1999.0,3.03583314788547,Out of Stock,29.0,,2025-11-11
Unknown,193.0,3.03583314788547,In Stock,39.0,,2025-11-12
Unknown,4765.0,3.03583314788547,Out of Stock,27.0,,2025-11-13
D,9415.0,3.1168924314498474,Unknown,3.0,,2025-11-14
C,4025.0,2.878007508713643,Unknown,42.0,,2025-11-15
Unknown,3141.0,3.03583314788547,In Stock,13.0,,2025-11-16
Unknown,6168.0,3.03583314788547,Out of Stock,24.0,,2025-11-17
Unknown,5146.0,3.03583314788547,In Stock,23.0,,2025-11-18
Unknown,1525.0,4.973268895808591,Out of Stock,46.0,823.5,2025-11-19
Unknown,7785.0,1.4218983359461497,Out of Stock,39.0,4748.849999999999,2025-11-20
A,4204.0,1.856500574941573,Unknown,15.0,3573.4,2025-11-21
D,9107.0,2.4692634625224508,In Stock,23.0,7012.39,2025-11-22
C,5684.0,2.878007508713643,Unknown,35.0,,2025-11-23
Unknown,2809.0,3.898357755225776,Out of Stock,28.0,2022.48,2025-11-24
Unknown,8837.0,3.03583314788547,Unknown,48.0,,2025-11-25
Unknown,2006.0,3.910314086560345,Unknown,27.0,1464.3799999999999,2025-11-26
A,7013.0,3.089706066939416,Out of Stock,47.0,,2025-11-27
Unknown,4089.0,3.03583314788547,Out of Stock,34.0,,2025-11-28
Unknown,9491.0,3.03583314788547,Out of Stock,25.0,,2025-11-29
Unknown,2256.0,2.417251829216005,Unknown,47.0,1195.68,2025-11-30
A,302.0,3.089706066939416,In Stock,30.0,,2025-12-01
A,6586.0,3.970816749781454,Out of Stock,13.0,5729.82,2025-12-02
Unknown,3121.0,3.249918034197108,Out of Stock,43.0,1778.9700000000003,2025-12-03
Unknown,1880.0,4.177729957156087,Out of Stock,33.0,1259.6,2025-12-04
B,6307.0,4.64124087377263,Unknown,0.0,6307.0,2025-12-05
C,3051.0,1.0526185086774729,In Stock,41.0,1800.0900000000001,2025-12-06
B,8664.0,3.0985746187075898,Unknown,10.0,,2025-12-07
C,583.0,4.870282660437777,Unknown,39.0,355.63,2025-12-08
Unknown,5284.0,4.724694014664168,In Stock,45.0,2906.2000000000003,2025-12-09
